index,text,score,difficulty_score,difficulty_strategy,difficulty
1157,"A big, gorgeous, sprawling swashbuckler that delivers its diversions in grand, uncomplicated fashion.",1,0.0005578701384365559,roberta-mlm-loss,easy
1158,The wanton slipperiness of *Corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art.,1,0.03948801010847092,roberta-mlm-loss,hard
1159,A stunning and overwhelmingly cogent case for Kissinger as a calculating war criminal.,1,0.00041236315155401826,roberta-mlm-loss,easy
1160,Sade is an engaging look at the controversial eponymous and fiercely atheistic hero.,1,0.005978412460535765,roberta-mlm-loss,medium
1161,"a quiet, pure, elliptical film",1,0.00061191146960482,roberta-mlm-loss,easy
1162,"Kinnear doesn't aim for our sympathy, but rather delivers a performance of striking skill and depth.",1,0.0013354343827813864,roberta-mlm-loss,easy
1163,The subtle strength of ''Elling'' is that it never loses touch with the reality of the grim situation.,1,0.036061789840459824,roberta-mlm-loss,hard
1164,"A study in shades of gray, offering itself up in subtle plot maneuvers...",1,0.000803861883468926,roberta-mlm-loss,easy
1165,"The format gets used best ... to capture the dizzying heights achieved by motocross and BMX riders, whose balletic hotdogging occasionally ends in bone crushing screwups.",1,0.024880966171622276,roberta-mlm-loss,hard
1166,Has a lot of the virtues of Eastwood at his best.,1,0.005628684535622597,roberta-mlm-loss,medium
1167,"Chilling but uncommercial look into the mind of Jeffrey Dahmer, serial killer.",1,0.002235765801742673,roberta-mlm-loss,medium
1168,"Though it's become almost redundant to say so, major kudos go to Leigh for actually casting people who look working class.",1,0.0009777935920283198,roberta-mlm-loss,easy
1169,It deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons.,1,0.00012699283252004534,roberta-mlm-loss,easy
1170,A movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it's approached with imagination and flair.,1,0.0005309398402459919,roberta-mlm-loss,easy
1171,"Thanks to Scott's charismatic Roger and Eisenberg's sweet nephew, Roger Dodger is one of the most compelling variations on In the Company of Men.",1,0.03827840834856033,roberta-mlm-loss,hard
1172,"Nine Queens is not only than a frighteningly capable debut and genre piece, but also a snapshot of a dangerous political situation on the verge of coming to a head.",1,0.008323443122208118,roberta-mlm-loss,medium
1173,It's the chemistry between the women and the droll scene stealing wit and wolfish pessimism of Anna Chancellor that makes this ''Two Weddings and a Funeral'' fun.,1,0.30499085783958435,roberta-mlm-loss,hard
1174,Will amuse and provoke adventurous adults in specialty venues.,1,0.009991263970732689,roberta-mlm-loss,medium
1175,You don't have to know about music to appreciate the film's easygoing blend of comedy and romance.,1,0.0006326454458758235,roberta-mlm-loss,easy
1176,A film about a young man finding God that is accessible and touching to the marrow.,1,0.33550572395324707,roberta-mlm-loss,hard
1177,"For the first time in years, De Niro digs deep emotionally, perhaps because he's been stirred by the powerful work of his co stars.",1,0.009696731343865395,roberta-mlm-loss,medium
1178,The film's snags and stumblings are more than compensated for by its wryly subversive tone.,1,0.0001638117100810632,roberta-mlm-loss,easy
1179,"Inside the film's conflict powered plot there is a decent moral trying to get out, but it's not that, it's the tension that keeps you in your seat. Affleck and Jackson are good sparring partners.",1,0.11386843025684357,roberta-mlm-loss,hard
1180,"The old world  meets new mesh is incarnated in the movie's soundtrack, a joyful effusion of disco Bollywood that, by the end of Monsoon Wedding, sent my spirit soaring out of the theater.",1,0.3202947676181793,roberta-mlm-loss,hard
1181,"An effectively creepy, fear inducing (not fear reducing) film from Japanese director Hideo Nakata, who takes the superstitious curse on chain letters and actually applies it.",1,0.15502957999706268,roberta-mlm-loss,hard
1182,"Having had the good sense to cast actors who are, generally speaking, adored by the movie going public, Khouri then gets terrific performances from them all.",1,0.010511194355785847,roberta-mlm-loss,medium
1183,A subtle and well crafted (for the most part) chiller.,1,0.0005434383056126535,roberta-mlm-loss,easy
1184,"Warm Water Under a Red Bridge is a quirky and poignant Japanese film that explores the fascinating connections between women, water, nature, and sexuality.",1,0.00030945337493903935,roberta-mlm-loss,easy
1185,"Although laced with humor and a few fanciful touches, the film is a refreshingly serious look at young women.",1,0.00011216128041269258,roberta-mlm-loss,easy
1186,"The best revenge may just be living well because this film, unlike other Dumas adaptations, is far more likened to a treasure than a lengthy jail sentence.",1,0.19583384692668915,roberta-mlm-loss,hard
1187,"A delectable and intriguing thriller filled with surprises, Read My Lips is an original. This is a story of two misfits who don't stand a chance alone, but together they are magnificent.",1,0.0023756553418934345,roberta-mlm-loss,medium
1188,"Highbrow self appointed guardians of culture need not apply, but those who loved Cool as Ice have at last found a worthy follow up.",1,0.020327016711235046,roberta-mlm-loss,hard
1189,"One of creepiest, scariest movies to come along in a long, long time, easily rivaling Blair Witch or The Others.",1,0.0012453006347641349,roberta-mlm-loss,easy
1190,"Maud and Roland's search for an unknowable past makes for a haunting literary detective story, but LaBute pulls off a neater trick in Possession: He makes language sexy.",1,0.006760593503713608,roberta-mlm-loss,medium
1191,"Pacino is brilliant as the sleep deprived Dormer, his increasing weariness as much existential as it is physical.",1,0.0007643669960089028,roberta-mlm-loss,easy
1192,Rare Birds has more than enough charm to make it memorable.,1,0.0027253294829279184,roberta-mlm-loss,medium
1193,Manages to be sweet and wickedly satisfying at the same time.,1,0.0010660841362550855,roberta-mlm-loss,easy
1194,"This Nickleby thing might have more homosexual undertones than an Eddie Murphy film. And just when you think it can't get any more gay, in pops Nathan Lane.",-1,0.021338410675525665,roberta-mlm-loss,hard
1195,"No sophomore slump for director Sam Mendes, who segues from Oscar winner to Oscar winning potential with a smooth sleight of hand.",1,0.004497242160141468,roberta-mlm-loss,medium
1196,"The movie isn't just hilarious: It's witty and inventive, too, and in hindsight, it isn't even all that dumb.",1,0.0010890429839491844,roberta-mlm-loss,easy
1197,Old form moviemaking at its best.,1,0.0005684057250618935,roberta-mlm-loss,easy
1198,Ahhhh ... revenge is sweet!,1,0.004647599998861551,roberta-mlm-loss,medium
1199,Yakusho and Shimizu ... create engaging characterizations in Imamura's lively and enjoyable cultural mix.,1,0.031618691980838776,roberta-mlm-loss,hard
1200,You will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report.,1,0.08543902635574341,roberta-mlm-loss,hard
1201,"Ruzowitzky has taken this mothball y stuff and made a rather sturdy, old fashioned entertainment out of it.",1,0.12918470799922943,roberta-mlm-loss,hard
1202,"In spite of Good Housekeeping's unsavory characters and WWF mentality, this white trash War of the Roses is a surprisingly engaging film.",1,0.5555886030197144,roberta-mlm-loss,hard
1203,Collateral Damage finally delivers the goods for Schwarzenegger fans.,1,0.019447721540927887,roberta-mlm-loss,hard
1204,There has always been something likable about the Marquis de Sade.,1,0.00029409458511509,roberta-mlm-loss,easy
1205,"As a first time director, Paxton has tapped something in himself as an actor that provides Frailty with its dark soul.",1,0.0023570568300783634,roberta-mlm-loss,medium
1206,"For the most part, director Anne Sophie Birot's first feature is a sensitive, extraordinarily well acted drama.",1,0.009691067039966583,roberta-mlm-loss,medium
1207,"By the time we learn that Andrew's Turnabout Is Fair Play is every bit as awful as Borchardt's Coven, we can enjoy it anyway.",1,0.007374650798738003,roberta-mlm-loss,medium
1208,This riveting World War II moral suspense story deals with the shadow side of American culture: racial prejudice in its ugly and diverse forms.,1,0.25753864645957947,roberta-mlm-loss,hard
1209,"A tender, heartfelt family drama.",1,0.00027787216822616756,roberta-mlm-loss,easy
1210,"A difficult, absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear.",1,0.15437659621238708,roberta-mlm-loss,hard
1211,"For the most part, it's a work of incendiary genius, steering clear of knee jerk reactions and quick solutions.",1,0.654951274394989,roberta-mlm-loss,hard
1212,"It has the charm of the original American road movies, feasting on the gorgeous, ramshackle landscape of the filmmaker's motherland.",1,0.013877549208700657,roberta-mlm-loss,medium
1213,"(Chaiken's) talent lies in an evocative, accurate observation of a distinctive milieu and in the lively, convincing dialogue she creates for her characters.",1,0.002575869904831052,roberta-mlm-loss,medium
1214,"In all, this is a watchable movie that's not quite the memorable experience it might have been.",1,0.00044563025585375726,roberta-mlm-loss,easy
1215,Huppert's superbly controlled display of murderous vulnerability ensures that malice has a very human face.,1,0.06365583837032318,roberta-mlm-loss,hard
1216,"My thoughts were focused on the characters. That is a compliment to Kuras and Miller. If I had been thinking about the visual medium, they would have been doing something wrong.",1,0.052638910710811615,roberta-mlm-loss,hard
1217,One of the more intelligent children's movies to hit theaters this year.,1,0.001336910529062152,roberta-mlm-loss,easy
1218,Remember the kind of movie we were hoping ''Ecks vs. Sever'' or ''xXx'' was going to be? This is it.,1,0.2656843364238739,roberta-mlm-loss,hard
1219,"Not for the prurient or squeamish, it's a daring if overlong examination of an idolized culture, self loathing and sexual politics.",1,0.0009273702744394541,roberta-mlm-loss,easy
1220,"A cartoon that's truly cinematic in scope, and a story that's compelling and heartfelt    even if the heart belongs to a big, four legged herbivore.",1,0.0030225804075598717,roberta-mlm-loss,medium
